Gene_name	Length
damt-1	365
daf-37	482
dif-1	312
dkf-1	722
gfm-1	750
elo-4	291
elo-3	320
egg-1	551
egg-4	753
fem-2	449
fzy-1	507
gcy-11	1205
gcy-35	688
glh-4	1156
C37C3.2	436
lin-56	322
let-4	773
acbp-3	116
T16G12.1	1890
algn-9	603
atp-1	538
egl-13	470
tsfm-1	316
lbp-7	137
famh-161	814
lbp-4	145
lbp-1	159
folt-1	453
fbf-1	614
flp-13	160
fbxa-224	384
flp-5	92
gcy-22	1058
gcy-18	1113
rack-1	325
tag-335	365
hda-4	869
F14E5.2	1149
hsr-9	1165
ceh-1	132
hlh-26	210
F40F8.1	191
csnk-1	407
ahr-1	602
acbp-1	86
Y82E9BR.3	116
erp-44.2	413
epg-4	315
exl-1	238
flp-11	110
gpd-4	341
gcy-8	1152
gab-1	550
gpa-5	385
his-11	122
hil-3	208
R09H10.3	135
hum-6	2098
ceh-21	495
ifta-2	252
dyf-13	574
ife-5	201
hlh-11	431
hmp-2	678
inx-16	372
inx-6	389
hap-1	184
F46H5.3	396
dpy-7	318
let-721	597
sec-5	884
frpr-1	378
gcp-2.1	770
gpa-6	364
goa-1	354
gst-9	206
hop-1	358
ceh-7	84
ceh-14	351
ins-21	76
isw-1	1009
kreg-1	83
mei-1	472
kin-3	360
clk-1	187
ctsa-1.2	454
ctsa-3.2	505
cutl-19	237
cut-6	572
deg-1	778
dex-1	1137
flr-4	570
fut-8	559
gcy-33	945
gba-4	519
gpa-3	354
hbl-1	982
gsr-1	473
hsp-16.2	145
iff-2	161
inx-19	454
psr-1	400
shk-1	536
abl-1	1224
ark-1	1043
amt-2	515
ced-3	503
cec-1	304
cdk-11.1	719
cls-2	1020
col-90	305
col-99	716
cyn-11	183
dos-1	206
dhs-16	388
drn-1	219
djr-1.2	186
dnj-2	337
dpy-21	1641
dpy-26	1263
pek-1	1077
glna-3	583
hsp-1	640
hpo-40	782
hmbx-1	424
imp-2	468
ifa-4	575
ilcr-2	718
hsp-110	776
hlh-34	322
crld-1	356
col-19	289
col-75	285
cyn-5	204
ctsa-4.1	470
tut-2	349
cutc-1	250
ceh-44	1273
eak-4	247
mks-5	1322
gcy-1	1137
gfi-3	800
gpc-1	62
gpr-2	525
gob-1	439
his-3	127
ift-20	129
igdb-1	1029
kcnl-3	692
ndx-1	365
nol-16	189
nhr-2	472
nhr-108	338
nmad-1	291
nhr-59	416
ncr-2	1274
nhr-41	615
nuc-1	375
odd-2	254
pdhb-1	352
orc-2	430
pad-2	424
pal-1	270
pqe-1	1647
plc-3	1350
acl-12	391
ptps-1	140
rpl-11.2	196
rpl-28	126
rnf-113	384
mrps-16	147
D2023.4	160
sec-16A.1	1232
set-9	1623
sdhb-1	298
skpo-1	655
smc-6	1149
srg-31	312
nas-21	380
nas-13	450
nac-3	566
oatr-1	422
ddo-2	334
pac-1	1605
pef-1	707
F28C1.3	944
rab-6.2	205
mrpl-35	158
rnp-1	305
ubl-1	163
tir-1	981
rft-2	476
sea-2	1968
srd-59	325
spd-5	1198
sor-1	1000
smcl-1	537
sumv-1	1024
phb-2	294
ppm-1.A	468
pas-5	248
rde-10	627
rbg-1	915
rig-3	487
rpl-11.1	196
rpl-24.1	159
rpl-27	136
ubq-2	128
let-502	1173
sas-4	808
F13H10.3	615
set-3	465
sra-11	334
sra-13	335
srd-32	339
secs-1	481
cdl-1	367
sir-2.3	287
odr-7	457
pat-6	375
pde-5	728
pho-10	411
plx-2	1766
pas-4	253
rbbp-5	454
ran-1	215
rpl-4	345
T07A9.8	343
rsp-1	312
set-26	1645
rig-4	2325
sol-1	594
srh-72	344
srg-4	316
srg-5	323
nhr-96	402
nth-1	298
homt-1	234
otub-1	284
pcf-11	823
pfd-1	117
let-268	730
Y54F10AM.8	581
puf-6	485
rab-3	219
sem-5	228
sra-29	348
spi-1	100
srb-6	337
sorf-2	1422
srg-9	336
dvc-1	368
mab-20	658
ssl-1	2395
rpt-1	435
rpy-1	596
rgs-6	734
rpl-20	180
rpl-15	204
rnh-2	297
rps-1	257
rtfo-1	613
sepa-1	702
seb-2	480
set-14	429
srb-18	363
sqv-2	330
scc-1	645
sre-26	359
srg-46	283
snx-17	540
sin-3	1507
qars-1	786
mab-9	346
myo-3	1969
dpy-31	592
M28.5	128
nhr-71	579
nhr-48	817
nhr-7	536
nhr-52	338
nlg-1	798
nhr-90	393
panl-3	632
pas-7	250
pxl-1	413
ZK1127.5	379
smg-2	1069
rege-1	634
drag-1	408
rha-2	1148
riok-3	510
rpl-13	207
drsh-1	1086
rpb-8	148
rps-23	143
R11G10.2	542
mog-2	253
soem-1	190
snpn-1	122
sra-39	375
spd-2	824
srd-30	324
smc-5	1076
sip-1	159
snr-4	118
stim-1	530
syd-1	987
nmat-2	223
nhr-199	405
nlp-30	69
nlp-68	145
npr-9	444
nhr-67	416
ntr-2	398
oaz-1	159
nxf-2	421
dbt-1	448
parp-2	538
F09G2.8	554
pfn-1	132
rpt-3	414
prdh-1	616
pxn-1	1285
rpl-1	216
srd-63	321
spp-11	394
svh-1	951
nekl-4	981
nhr-153	415
nhl-1	974
dpy-18	559
rpt-5	430
pri-2	503
rab-18	203
rnr-1	788
rnst-2	279
rps-8	208
sra-25	335
sup-9	329
tlf-1	508
mec-12	450
C27F2.10	413
pept-2	785
pen-2	101
lpd-7	531
atgl-1	621
rpn-12	250
rpn-11	312
riok-1	506
rpl-6	217
rrc-1	759
rps-25	117
pst-2	364
siah-1	419
simr-1	691
sra-27	344
srg-14	326
sre-32	361
sir-2.4	292
mec-17	262
bbs-5	361
cpz-1	306
cor-1	607
daf-41	175
dpy-19	683
polq-1	1661
flp-27	89
gly-3	612
nstp-10	363
gld-4	845
gbf-1	1975
odr-3	356
gsto-2	254
gstk-2	225
hmg-1.2	235
ceh-5	134
impt-1	257
ced-7	1704
col-7	316
decr-1.3	309
gale-1	349
gcy-5	1122
gck-3	596
glb-26	183
gpx-2	163
gls-1	1052
gyf-1	1106
ceh-36	254
ceh-43	273
idhb-1	379
arch-1	155
unc-85	275
atl-1	2531
btb-14	316
cyp-44A1	489
mev-1	182
decr-1.2	309
fut-1	433
glh-2	974
gpa-4	359
gst-2	188
ins-22	83
ins-2	106
ajm-1	1644
asfl-1	245
crls-1	246
dcap-2	786
dkf-2	1070
eef-1B.1	213
eef-1G	398
elt-7	198
C37A2.6	244
fli-1	1257
flp-14	143
frg-1	274
fut-3	400
gcy-13	1028
gpr-1	525
T24B1.1	530
ggr-1	473
add-2	611
eppl-1	467
aff-1	589
blos-1	129
cah-5	310
cgh-1	430
daf-19	805
mog-4	1008
F12F6.7	451
flp-6	170
daf-16	541
fut-6	392
gcy-27	735
gsp-1	329
cat-4	223
glc-2	434
har-1	154
gst-6	206
gst-8	206
gsk-3	362
cal-1	161
Y37H9A.3	792
ced-11	1418
cdgs-1	465
F25B5.5	547
ctb-1	370
cyc-2.1	111
dpm-3	95
F25B5.6	510
flp-3	184
gpb-1	340
hil-6	190
hda-6	955
hil-2	191
heh-1	154
sur-6	495
aak-2	626
B0250.5	299
acr-5	598
R166.3	200
mai-1	88
C18A3.3	340
egl-45	1076
elt-2	433
egl-4	780
elli-1	277
erfa-1	593
sec-8	893
far-2	182
gap-1	629
gpdh-3	722
ZK1320.7	371
grp-1	393
hal-3	252
gst-5	207
hint-1	130
atat-2	263
cpr-4	335
che-10	1955
cysl-3	337
F55H2.5	266
cul-2	791
wdr-23	571
T26G10.1	489
dsbn-1	210
dpy-27	1469
dpyd-1	1059
B0303.3	448
dph-1	396
elp-1	891
eif-3.H	365
ehn-3	262
elo-5	274
flad-1	519
fem-1	656
gly-9	579
gex-3	1141
gcy-6	1086
glh-1	763
grdn-1	1319
glr-3	836
act-4	376
copb-2	1000
cubn-1	4047
cyc-2.2	123
hel-1	425
bli-3	1497
eif-3.F	294
egl-5	223
fer-1	2034
C29E4.12	108
folt-3	424
Y66H1A.4	244
phg-1	228
gba-3	522
grk-2	707
hda-1	461
T26C12.1	640
acsd-1	401
rpn-13	374
ads-1	597
evl-20	184
arp-6	418
csp-3	139
cpr-3	370
cul-3	777
laf-1	708
lbp-8	137
lbp-3	165
gap-2	1207
gcy-4	1136
gpb-2	369
gly-10	684
his-48	123
his-24	208
got-1.2	408
Y57G11C.3	269
akt-1	541
icd-1	161
bath-34	384
cyp-13A6	518
ctl-2	500
ccf-1	310
csn-2	495
del-10	1069
dpy-10	372
dpy-5	284
fat-3	443
ets-5	208
F27D4.1	332
fitm-2	283
flp-23	83
gly-4	589
gars-1	742
cfz-2	578
frh-1	136
gck-1	653
gsnl-1	475
glp-1	1295
arx-4	301
bub-1	987
bub-3	343
cnnm-5	722
cmt-1	238
copd-1	515
cpna-5	717
ddx-15	739
dlc-2	90
eft-3	463
eif-3.I	327
fat-1	402
galt-1	425
gbb-1	899
fozi-1	732
fut-2	355
gcy-9	1081
gcy-3	1140
glb-1	159
gpa-10	356
grk-1	642
glb-6	389
lev-1	507
gar-2	627
acr-7	538
cox-5A	174
cpr-1	329
cpb-1	560
dct-6	923
dpf-6	740
dpff-1	372
egg-5	753
lbp-6	135
famk-1	512
sec-15	817
exc-4	290
fipr-15	50
gad-3	1257
gspd-1	522
gpd-3	341
gcy-25	1034
rhi-1	191
bcat-1	415
col-91	278
hdl-1	905
daf-31	182
daf-38	415
dop-2	849
dpy-30	123
dyf-5	489
eef-2	852
tceb-3	434
emb-1	81
eif-3.L	537
efn-4	348
Y66D12A.7	175
gld-1	463
gcy-17	1088
gpa-7	352
apl-1	686
aex-5	537
atg-2	2290
col-36	307
ddb-1	1134
F20H11.1	486
dld-1	495
efk-1	768
dph-2	476
dpf-1	799
eif-3.D	570
sec-61.G	68
C27A7.3	743
emr-1	166
egg-3	555
faah-4	647
kpc-1	692
fbxl-1	466
flp-1	175
gta-1	483
odr-1	1067
chs-2	1668
cerk-1	549
cdk-4	406
cdk-7	330
clip-1	937
cpi-1	139
cpna-2	7705
daf-1	669
dig-1	13100
dop-3	607
dnj-10	456
eat-20	810
eif-2A	570
egl-15	1040
sec-10	659
flp-22	93
gly-5	626
W03G11.3	482
icl-1	968
bir-1	155
bath-42	410
chl-1	830
sqv-5	736
cnnm-2	762
dyf-3	404
cri-3	236
dhs-21	251
dnc-2	331
dgk-3	795
K01G5.5	445
dys-1	3674
dsc-1	310
lig-1	773
adr-2	495
eef-1B.2	263
elt-1	416
egl-9	723
ZK1098.4	305
ergo-1	1121
lbp-2	161
H24K24.3	384
coq-2	356
sqt-3	301
coq-5	285
rol-8	329
dapk-1	1425
del-1	664
daf-7	350
F36D4.5	334
dss-1	82
glt-6	542
eipr-1	362
C56G7.3	322
egg-2	548
egl-10	555
eva-1	461
ess-2	531
C44B7.11	895
pfkb-1.2	457
fcp-1	659
che-12	1282
dhps-1	371
dim-1	640
dot-1.1	946
dpy-13	302
glt-3	532
pir-1	233
enol-1	434
egal-1	574
elo-6	274
gip-2	642
asm-2	618
clh-3	1001
ctc-2	231
cyn-9	309
cul-1	780
cyk-7	267
ddr-1	766
dmd-3	250
C16C10.4	166
npp-20	313
Y57A10A.29	119
sek-1	336
sig-7	427
srd-28	320
srd-40	320
srg-10	324
sir-2.2	287
sft-4	277
syx-2	299
unc-103	829
sqv-4	481
ugt-56	524
B0280.9	429
vha-11	384
wdr-5.1	376
C38C10.3	301
R08D7.4	371
C48B4.3	216
C40H1.2	208
ZK1290.11	192
F44E2.9	122
C02F5.12	380
F30B5.4	455
C05B5.1	145
K02D10.2	124
ZK632.12	266
C28H8.7	283
K12H4.6	81
C45G9.4	292
T19C3.2	269
mls-1	252
tba-2	448
sedl-1	141
tfbm-1	367
tps-2	1229
ttll-5	730
try-5	327
ubc-12	180
unc-9	386
unc-13	2155
unc-87	565
ubc-21	214
T23F2.4	57
C29G2.6	202
C34E10.9	145
C02F12.8	687
B0280.2	627
B0303.7	493
ZK1098.3	784
C01G6.5	952
K01B6.3	410
F54H12.2	419
ZK892.6	237
E02H1.2	394
F34H10.4	357
R07G3.7	366
zig-5	260
zyx-1	603
R12E2.11	227
rheb-1	207
rpb-2	1193
rrbs-1	333
mrps-23	133
sar-1	193
sod-2	221
C36A4.4	484
ugt-47	536
ubxn-5	174
ZK507.1	331
K11H3.4	364
F54F2.6	71
B0416.4	218
rsp-7	452
selt-1.2	216
spl-1	552
sra-2	329
srb-1	341
srd-31	315
spe-26	570
sod-4	221
stn-1	440
sym-2	618
stam-1	457
tbb-2	450
tbx-38	303
tc1a	273
C53A5.17	474
hlh-8	178
unc-6	612
let-70	147
ugt-60	507
C05B5.8	177
T20B12.5	131
ZK637.12	246
ZK652.8	171
ZK643.7	109
ZC21.6	306
F44G4.1	384
F23B12.7	953
B0252.5	301
R07B1.9	770
F07F6.1	428
ZK675.4	196
B0244.10	582
C03B1.5	328
zig-1	265
C03B1.7	847
C03F11.2	362
C09G5.7	395
F40H6.2	1124
sor-3	531
srd-44	317
tbx-9	292
tric-1B.2	313
tin-13	108
C25E10.12	281
Y92H12BR.3	637
R05D3.5	178
R10E11.6	371
ZK1098.1	724
T20B12.3	504
C05B5.2	185
F07F6.4	529
T07A5.1	379
C04E7.3	518
zig-3	251
C03B1.1	260
C03B1.3	115
C32D5.1	260
zyg-1	706
F37A4.1	482
ZC434.4	270
rps-6	246
selt-1.1	247
sre-27	364
srg-16	325
snu-23	217
srf-3	368
srg-6	311
srg-11	335
tbx-33	420
tmc-2	1203
C23G10.7	563
tmem-258	79
ulp-4	382
ufl-1	735
twk-7	557
wrt-8	550
unc-78	611
C48B4.10	182
ZC262.1	131
ZK795.3	292
R08C7.12	335
F42H10.6	169
EGAP4.1	113
C45G9.5	316
F37A4.4	1163
ztf-30	397
rpn-2	965
rmd-1	226
rpb-6	137
rpb-5	211
unc-57	381
him-1	1262
iars-1	1141
syg-1	730
trr-1	4064
unc-4	252
ugt-58	533
usip-1	662
vps-52	702
C45G9.12	93
B0244.6	374
R07B1.7	142
AH9.1	411
zig-8	268
mrps-7	222
sdc-2	2962
smu-2	547
sra-17	337
srg-53	295
cct-4	540
ule-4	111
unc-5	919
math-33	1135
usp-48	1264
vdac-1	283
vha-1	169
B0416.5	507
EEED8.12	197
ZK177.9	121
F07F6.2	261
ZK945.7	249
C03B1.9	205
zig-7	239
W02B3.7	325
rpl-5	293
mrpl-41	180
rsa-2	949
sao-1	245
sbds-1	253
sdz-12	330
srb-7	348
srd-1	371
srg-15	320
sre-38	365
syg-2	1270
tbx-39	396
tpst-2	259
tni-1	250
tyr-3	693
R05D3.9	646
C02F12.5	176
C48B4.11	307
C48B4.6	176
T02C1.1	160
R10E12.2	395
C07A9.5	358
C02F5.10	145
B0361.9	194
F55C10.4	517
F27E5.5	377
C18B2.1	321
hoe-1	833
rps-2	272
rps-21	88
rps-16	144
sre-1	355
sra-28	341
sre-31	357
snr-3	126
spr-2	312
ddp-1	83
tmbi-4	276
Y63D3A.4	362
unc-51	856
C50C3.1	322
C07A9.12	235
F42H10.2	115
T23G5.2	719
B0353.1	182
F21D5.5	407
F53A9.9	147
F27E5.8	377
rad-8	366
C50D2.5	138
sqv-3	289
shn-1	1140
spe-39	522
dars-1	531
hmg-3	689
ssup-72	197
swm-1	135
sea-1	376
prdx-3	226
taf-1	1744
glp-4	1050
C02C2.6	281
stip-1	830
tps-1	1331
Y45F10C.4	124
B0464.6	643
C02F5.5	173
F58A4.2	159
ZK686.2	593
ZK507.3	374
K06H7.1	316
K02D10.4	227
T05H10.4	436
T05H10.8	377
ZK1320.3	208
T09B9.4	528
AH9.3	165
zig-6	243
C03F11.4	389
C28F5.1	174
aars-1	793
sto-3	267
srx-45	361
srxa-10	335
sra-7	329
tat-1	1139
tbcd-1	1232
C56C10.7	401
ttyh-1	519
vha-12	491
vit-4	1603
xrn-2	975
ymel-1	723
B0563.8	85
F13E6.1	195
B0302.2	33
C34C12.7	284
sma-2	418
F11A10.5	536
F26F2.7	712
F22B5.10	186
mup-2	405
F52C12.1	451
vha-13	606
wrn-1	1056
ddl-1	189
C35D10.1	222
F10E9.3	362
F23F12.3	507
T09A5.4	297
ZK688.5	1620
C06E1.7	365
C07A9.9	184
K02D10.1	526
F58A4.1	254
ZK632.9	62
E02H4.4	518
C45G9.2	284
F59C6.8	515
T19C3.4	229
B0546.4	161
C30G12.1	453
rps-27	83
gop-3	434
snr-6	90
srb-16	342
snf-6	714
skat-1	460
spt-5	1208
tcl-2	435
tba-8	452
tars-1	725
tipn-1	233
tank-1	2276
unc-27	242
F46B6.12	167
ubxn-4	469
K02C4.3	1276
vhp-1	657
wago-1	945
F26E4.3	452
Y116A8C.11	281
C06E1.9	643
F10E9.7	131
ZK1098.6	269
B0303.4	616
K06H7.8	346
ZC21.3	321
C03B8.2	59
lap-2	522
K12H4.2	190
C28C12.3	195
sun-1	473
sup-1	103
sta-1	706
stdh-4	263
tbx-41	233
tag-278	1130
tsp-12	308
txdc-9	208
T16H12.9	303
T28D9.4	468
ZK1320.2	208
T15H9.4	431
R07B1.5	160
zhp-4	283
T07D4.2	396
zip-2	308
B0228.6	293
C16C10.3	1032
usp-14	489
unc-55	370
B0001.4	248
ubc-16	152
vps-18	1026
T23F2.5	57
C27B7.7	1456
ZC262.4	149
ZK112.6	149
F35H12.5	357
C02D5.2	323
B0303.14	407
K07C11.7	290
R07B7.12	550
T26G10.5	125
K11H3.5	107
F54H12.4	343
C35A5.10	286
T28D9.11	61
F13E9.13	277
F10D7.3	146
ZK1307.1	279
F15G9.1	279
F58F12.2	125
tin-9.2	111
unc-41	1693
tbx-8	315
tct-1	181
tmem-135	445
tag-124	402
ttr-1	156
ttm-1	410
unc-104	1584
ufd-1	342
odr-8	589
unc-17	532
wago-4	965
vps-39	926
C44B7.5	236
C40H1.3	504
ZK370.6	164
ZK353.2	99
C06G4.4	129
F54C8.7	307
F13G3.3	501
T27F2.1	535
C06A1.3	364
K10D2.5	118
ZK673.6	284
F09A5.2	894
C03F11.3	563
C02B8.7	52
syx-4	287
timm-17B.1	181
snt-1	441
taf-2	1086
C47G2.3	213
F10E9.5	199
ZK112.4	100
D1044.1	382
B0280.7	344
ZK688.12	173
ZK632.11	453
K12H4.5	97
F13C5.5	219
F42A8.1	370
tbx-31	747
cdc-48.2	810
R144.6	345
C41D11.9	195
tmc-1	1285
jbts-14	399
scpl-4	452
tnc-2	160
ttx-3	409
unc-33	854
unc-80	3263
wnk-1	1850
cwn-1	372
B0563.1	187
F53C11.3	313
F26A3.7	297
zag-1	596
ZK177.8	587
F36G3.1	964
F52C9.6	279
Y56A3A.18	128
B0244.5	362
ZK673.4	461
R07B1.8	425
zhp-1	220
W02B3.4	387
spk-1	1003
such-1	798
sra-9	331
swsn-2.2	449
tns-1	1354
tomm-7	58
snrp-200	2145
ulp-2	893
C09E9.1	123
C50C3.5	189
D2007.2	195
ZK353.3	164
F10E9.1	197
C30A5.4	378
T05G5.5	237
C05B5.4	315
AH9.4	364
C01C4.3	407
C04E7.1	113
C05D11.1	995
dhhc-4	403
rap-1	188
F44B9.8	368
rpl-21	161
mrrf-1	238
rps-4	259
mrps-17	160
hars-1	521
unc-94	392
ttb-1	306
ooc-5	356
ptc-1	1408
rnf-121	409
rla-1	111
pxf-1	1470
rps-9	189
sydn-1	578
sulp-3	782
cct-5	542
tdc-1	705
C05G5.5	420
C04H5.1	125
pcn-1	263
par-4	617
par-1	1192
pfk-1.1	814
pgap-2	263
mob-4	223
F26C11.1	435
sad-1	914
scpl-3	287
set-17	277
sra-12	327
sra-10	336
srd-2	362
sre-33	359
srpa-72	635
tc3a	329
tbg-1	444
trx-1	115
ttr-46	179
pafo-1	425
let-92	318
prk-2	441
rpn-6.1	438
rps-3	247
M03C11.8	989
aars-2	968
sul-1	709
sra-4	329
F23H11.2	865
Y66D12A.21	179
tofu-6	367
F10G2.1	201
unc-53	1654
Y37D8A.2	571
pri-1	410
Y54E10A.10	297
sas-5	404
sap-49	388
seld-1	378
sinh-1	642
scd-2	1421
tag-225	158
R74.7	337
hrp-1	346
srg-8	316
snr-1	136
sur-5	700
tni-3	260
tomm-20	188
tpi-1	247
trp-1	1027
ttr-5	139
F18A11.3	84
ttr-33	143
ugt-50	523
epg-3	458
pot-2	251
B0464.9	364
F09B12.3	582
rpn-3	504
rpl-9	189
mrpl-18	170
sms-5	327
spe-6	379
smcr-8	511
sra-8	329
tag-76	1040
F35D11.3	617
tag-325	837
tpst-1	380
ufm-1	94
urm-1	100
ula-1	541
usp-46	426
twk-12	713
rft-1	427
set-1	242
sre-21	365
src-2	507
sre-12	341
skn-1	623
sma-5	509
ssp-16	109
swt-1	299
stdh-3	315
sta-2	567
syx-6	122
tbx-32	441
tag-53	1329
C08F11.12	117
R05A10.4	112
vha-15	470
vem-1	183
wrm-1	796
ccm-3	215
vps-34	901
ppt-1	298
mig-6	2167
plin-1	418
rpt-6	416
rpt-4	406
ribo-1	586
rol-6	348
srd-55	334
spt-16	1030
unc-62	564
ubxn-3	613
vit-6	1651
wht-1	671
amt-3	687
osm-12	721
best-2	421
ZK1307.9	369
hsp-60	568
cex-1	204
cdk-9	478
cdk-2	368
let-2	1758
cogc-2	681
ctc-1	525
cul-5	765
let-858	897
cut-1	424
daz-1	499
odc-1	422
dnj-1	401
ogdh-2	911
rha-1	1301
dhp-1	489
srb-3	341
sra-21	339
slx-1	443
srb-17	363
srg-1	288
sma-6	636
sft-1	323
tsp-14	451
unc-30	323
ubc-13	151
unc-37	612
ubxn-1	299
vav-1	1007
xol-1	417
ZK688.4	67
T16H12.2	181
C29E4.11	208
ZK686.1	44
ZK643.6	244
T23G5.3	262
B0495.8	313
K06H7.7	384
T19C3.5	489
sax-3	1273
pst-1	425
set-2	1507
sra-3	329
sqv-8	356
sod-1	180
srg-3	332
srg-47	309
smc-3	1261
srg-17	320
E01A2.2	712
sumv-2	1145
emb-5	1521
sto-1	330
suca-1	435
sucl-1	322
stt-3	757
srt-55	363
syx-3	306
ubc-9	166
uev-3	368
vps-51	700
vps-54	1058
C09D4.1	586
D1044.4	103
F09G8.7	100
C02F5.3	366
B0303.11	927
F59B2.9	425
ZC21.8	145
K12H4.7	510
T02E1.7	269
ZC412.3	250
EEED8.2	299
T19C3.3	92
F47D12.6	100
mrps-31	383
let-765	1866
sdz-1	239
shc-1	316
sesn-1	474
srd-45	316
sra-18	340
sre-29	356
srd-18	337
spe-17	142
sphk-1	473
ska-1	243
smrc-1	690
sre-6	366
sir-2.1	607
F25G6.8	116
let-363	2697
trxr-2	503
ufd-3	860
ssp-34	107
sto-4	281
tin-9.1	90
tag-175	246
tkr-1	406
vps-53	798
wdr-4	388
T18D3.7	131
C48B4.7	159
ZK1290.10	412
C07A9.10	254
T16H12.1	349
F44E2.3	244
T05G5.4	146
C02F5.2	128
F58A4.6	201
F59B2.8	435
C28H8.3	1714
C28H8.8	297
F54H12.5	337
F59B10.2	532
F15G9.5	272
F40H6.5	1288
C32D5.7	435
set-23	244
srd-51	336
srpa-68	622
sre-13	359
srg-7	339
hipr-1	927
suro-1	664
uda-1	479
ubc-25	387
ung-1	282
pdcd-2	102
vglu-3	544
vit-3	1603
unc-32	905
wdr-5.3	501
rars-1	713
tbx-30	308
T13F2.2	124
top-3	759
toca-2	610
ttll-11	707
ttm-2	358
ttn-1	18562
vha-2	161
sqv-6	806
F46C5.2	202
R107.5	274
B0272.4	255
F10E9.2	286
B0280.11	441
ZK686.5	202
B0495.5	729
AH6.3	230
C28H8.2	162
ZK632.10	80
B0034.4	216
C45G9.9	294
ZK1307.4	115
zif-1	489
F27D4.4	374
K01A12.2	76
trxr-1	667
tsp-1	244
unc-89	8081
unc-86	467
vit-1	1616
vit-5	1603
ver-3	1227
vha-3	161
mml-1	1009
C35A5.5	520
F22B7.3	99
F23F12.8	980
C15H7.3	398
C30A5.10	988
C29E4.9	74
F44E2.8	242
T05G5.1	411
C03C10.5	68
ZK652.6	575
B0361.3	627
B0361.6	378
ZK632.5	824
W08D2.5	1256
F56F10.1	540
F54H12.3	286
B0035.15	283
ZK892.4	340
T10B9.9	124
ZK1320.5	414
C23G10.2	171
Y45G12B.2	309
C02B8.6	347
F47D12.9	545
F37A4.5	319
ulp-1	697
snf-5	728
spe-9	661
srg-33	321
sptl-2	558
sucg-1	415
syf-2	234
tag-51	514
ZK1067.4	541
tpk-1	243
gon-2	2032
dyf-1	656
ttr-2	148
unc-3	491
unc-83	1041
unc-8	777
ubxn-6	437
wapl-1	748
pfs-2	820
rsp-6	179
unc-64	291
Y45F10C.2	117
vps-41	901
C26F1.3	186
C34D4.4	205
R05D3.8	311
R08D7.5	148
F44B9.9	244
R12B2.6	106
ZK688.1	192
R09E10.5	1437
F54F2.7	157
C45G9.11	354
EEED8.10	738
F52C9.5	618
F47D12.3	140
mrps-15	330
mrps-10	156
soc-2	559
mau-2	593
srd-26	317
srg-13	336
ZK512.4	76
sto-2	375
tdp-1	414
tric-1B.1	295
gtf-2H2C	376
tfg-1	486
tppp-1	180
ttll-9	417
C05D11.8	873
unc-112	720
ufc-1	162
ubc-7	164
wrt-6	593
sam-10	455
sorb-1	1005
snap-29	277
smc-4	1549
F45G2.10	160
ubq-1	838
wrt-1	485
wrt-3	179
R05D3.2	737
F10E9.4	262
ZK669.3	218
B0285.6	577
K02D10.3	105
K06H7.2	406
K04H4.2	1463
R102.4	413
F59B10.3	169
B0563.7	229
C05D11.13	270
sem-2	404
Y48A5A.1	431
pro-3	801
sdn-1	288
sfxn-5	331
slc-17.3	535
sprr-2	451
tbx-34	302
tbx-35	325
tag-52	665
tap-1	386
F38B6.6	690
dnj-21	112
trpp-3	181
tpp-2	1374
tsp-15	258
unc-22	7158
uba-5	419
vps-33.2	617
wts-1	908
F46C5.7	199
ZK757.2	294
F44E2.4	1283
ZK1236.5	148
rps-0	276
ser-2	455
sgo-1	309
sng-1	247
sru-26	290
top-1	806
tomm-22	109
ttr-52	135
unc-97	348
unc-50	301
vha-17	86
wrt-5	176
R05D3.3	421
uba-2	582
rtel-1	994
sra-32	338
svh-2	1086
tbx-7	335
art-1	308
metl-1	256
trd-1	771
umps-1	497
uev-1	139
C02B10.3	247
F46C5.4	187
C48B4.8	196
D1044.5	68
C06G4.5	436
C03C10.2	341
ZK512.1	240
B0361.4	325
K11H12.1	108
K04H4.5	251
C27B7.6	454
F52C9.3	439
C05C10.2	1551
C30G12.4	258
mrps-9	392
snet-1	101
srb-5	345
sre-30	357
sox-2	283
mec-7	441
tbx-40	380
cct-8	548
wars-2	360
sel-9	203
ttll-12	662
unc-95	350
app-1	616
F09G8.5	461
ZK643.5	487
C28H8.5	302
C03B8.3	247
K11H3.2	228
F59B10.6	105
C56G2.3	318
B0304.2	218
ZK945.4	499
D2005.3	130
T05H10.3	158
B0244.4	309
R06F6.12	417
ZK1321.1	162
W02B3.3	111
zig-2	238
B0302.4	31
F47D12.7	579
sra-24	339
sop-2	735
src-1	533
srg-20	346
C15B12.1	384
szy-20	558
F49C12.11	64
tag-209	99
tra-1	1110
twk-9	568
tyr-1	601
ttbk-6	290
tth-1	151
unc-52	3375
unc-47	486
twk-18	461
ubr-1	2058
vab-15	225
wdr-48	683
C50C3.2	2236
ZK1290.5	321
ZK688.7	147
F28H7.8	410
C33H5.2	507
C45G9.6	542
ZK945.6	216
F12A10.6	125
C02B8.1	112
F58F12.3	463
K01A12.3	496
saeg-1	900
mrps-14	199
srb-12	350
srd-25	318
sra-22	339
sms-3	340
smg-8	873
sre-37	362
srj-38	330
srab-14	389
tbx-36	331
tbx-37	313
tin-44	425
tlk-1	965
toca-1	592
txbp-3	124
unc-58	591
ubc-17	728
unc-71	1042
vab-1	1122
wdr-12	439
vps-16	852
F31E3.2	441
B0416.2	167
C05D11.9	752
F37A4.2	189
F26H9.5	370
sms-1	469
aos-1	343
